date,medicine_name,quantity_used,season,day_of_week,month
2026-03-13,ORS (Oral Rehydration),67,Summer,4,3
2026-03-13,Cough Syrup 100ml,4,Summer,4,3
2026-03-13,Pantoprazole 40mg,23,Summer,4,3
2026-03-13,Metformin 500mg,21,Summer,4,3
2026-03-13,Amlodipine 5mg,12,Summer,4,3
2026-03-13,Azithromycin 500mg,3,Summer,4,3
2026-03-13,Ibuprofen 400mg,8,Summer,4,3
2026-03-13,Zinc Tablets 20mg,10,Summer,4,3
2026-03-13,Multivitamin Complex,5,Summer,4,3
2026-03-13,Folic Acid 5mg,12,Summer,4,3
2026-03-13,Atorvastatin 10mg,10,Summer,4,3
2026-03-13,Levocetirizine 5mg,2,Summer,4,3
2026-03-13,Ranitidine 150mg,15,Summer,4,3
2026-03-13,Diclofenac Gel 30g,5,Summer,4,3
2026-03-13,ORS (Orange Flavor),37,Summer,4,3
2026-03-13,Dolo 650mg,23,Summer,4,3
2026-03-13,Erythromycin 250mg,7,Summer,4,3
2026-03-13,Montelukast 10mg,5,Summer,4,3
2026-03-13,Carbamazepine 200mg,5,Summer,4,3
2026-03-14,Paracetamol 650mg,16,Summer,5,3
2026-03-14,Cetirizine 10mg,6,Summer,5,3
2026-03-14,Amoxicillin 500mg,11,Summer,5,3
2026-03-14,Insulin Glargine 100IU,3,Summer,5,3
2026-03-14,Salbutamol Inhaler,5,Summer,5,3
2026-03-14,Phenytoin 100mg,3,Summer,5,3
2026-03-14,ORS (Oral Rehydration),77,Summer,5,3
2026-03-14,Cough Syrup 100ml,8,Summer,5,3
2026-03-14,Pantoprazole 40mg,21,Summer,5,3
2026-03-14,Metformin 500mg,24,Summer,5,3
2026-03-14,Amlodipine 5mg,13,Summer,5,3
2026-03-14,Azithromycin 500mg,5,Summer,5,3
2026-03-14,Ibuprofen 400mg,5,Summer,5,3
2026-03-14,Zinc Tablets 20mg,14,Summer,5,3
2026-03-14,Multivitamin Complex,18,Summer,5,3
2026-03-14,Folic Acid 5mg,16,Summer,5,3
2026-03-14,Atorvastatin 10mg,5,Summer,5,3
2026-03-14,Levocetirizine 5mg,3,Summer,5,3
2026-03-14,Ranitidine 150mg,23,Summer,5,3
2026-03-14,Diclofenac Gel 30g,7,Summer,5,3
2026-03-14,ORS (Orange Flavor),45,Summer,5,3
2026-03-14,Dolo 650mg,22,Summer,5,3
2026-03-14,Erythromycin 250mg,6,Summer,5,3
2026-03-14,Montelukast 10mg,4,Summer,5,3
2026-03-14,Carbamazepine 200mg,4,Summer,5,3
2026-03-15,Paracetamol 650mg,15,Summer,6,3
2026-03-15,Cetirizine 10mg,12,Summer,6,3
2026-03-15,Amoxicillin 500mg,14,Summer,6,3
2026-03-15,Insulin Glargine 100IU,5,Summer,6,3
2026-03-15,Salbutamol Inhaler,3,Summer,6,3
2026-03-15,Phenytoin 100mg,2,Summer,6,3
2026-03-15,ORS (Oral Rehydration),74,Summer,6,3
2026-03-15,Cough Syrup 100ml,6,Summer,6,3
2026-03-15,Pantoprazole 40mg,14,Summer,6,3
2026-03-15,Metformin 500mg,16,Summer,6,3
2026-03-15,Amlodipine 5mg,15,Summer,6,3
2026-03-15,Azithromycin 500mg,7,Summer,6,3
2026-03-15,Ibuprofen 400mg,8,Summer,6,3
2026-03-15,Zinc Tablets 20mg,16,Summer,6,3
2026-03-15,Multivitamin Complex,7,Summer,6,3
2026-03-15,Folic Acid 5mg,9,Summer,6,3
2026-03-15,Atorvastatin 10mg,10,Summer,6,3
2026-03-15,Levocetirizine 5mg,5,Summer,6,3
2026-03-15,Ranitidine 150mg,21,Summer,6,3
2026-03-15,Diclofenac Gel 30g,8,Summer,6,3
2026-03-15,ORS (Orange Flavor),53,Summer,6,3
2026-03-15,Dolo 650mg,22,Summer,6,3
2026-03-15,Erythromycin 250mg,2,Summer,6,3
2026-03-15,Montelukast 10mg,2,Summer,6,3
2026-03-15,Carbamazepine 200mg,3,Summer,6,3
2026-03-16,Paracetamol 650mg,12,Summer,0,3
2026-03-16,Cetirizine 10mg,5,Summer,0,3
2026-03-16,Amoxicillin 500mg,6,Summer,0,3
2026-03-16,Insulin Glargine 100IU,7,Summer,0,3
2026-03-16,Salbutamol Inhaler,1,Summer,0,3
2026-03-16,Phenytoin 100mg,7,Summer,0,3
2026-03-16,ORS (Oral Rehydration),66,Summer,0,3
2026-03-16,Cough Syrup 100ml,4,Summer,0,3
2026-03-16,Pantoprazole 40mg,16,Summer,0,3
2026-03-16,Metformin 500mg,15,Summer,0,3
2026-03-16,Amlodipine 5mg,10,Summer,0,3
2026-03-16,Azithromycin 500mg,4,Summer,0,3
2026-03-16,Ibuprofen 400mg,6,Summer,0,3
2026-03-16,Zinc Tablets 20mg,10,Summer,0,3
2026-03-16,Multivitamin Complex,19,Summer,0,3
2026-03-16,Folic Acid 5mg,13,Summer,0,3
2026-03-16,Atorvastatin 10mg,9,Summer,0,3
2026-03-16,Levocetirizine 5mg,5,Summer,0,3
2026-03-16,Ranitidine 150mg,12,Summer,0,3
2026-03-16,Diclofenac Gel 30g,5,Summer,0,3
2026-03-16,ORS (Orange Flavor),35,Summer,0,3
2026-03-16,Dolo 650mg,26,Summer,0,3
2026-03-16,Erythromycin 250mg,10,Summer,0,3
2026-03-16,Montelukast 10mg,6,Summer,0,3
2026-03-16,Carbamazepine 200mg,2,Summer,0,3
2026-03-17,Paracetamol 650mg,10,Summer,1,3
2026-03-17,Cetirizine 10mg,8,Summer,1,3
2026-03-17,Amoxicillin 500mg,10,Summer,1,3
2026-03-17,Insulin Glargine 100IU,4,Summer,1,3
2026-03-17,Salbutamol Inhaler,2,Summer,1,3
2026-03-17,Phenytoin 100mg,2,Summer,1,3
2026-03-17,ORS (Oral Rehydration),83,Summer,1,3
2026-03-17,Cough Syrup 100ml,3,Summer,1,3
2026-03-17,Pantoprazole 40mg,25,Summer,1,3
2026-03-17,Metformin 500mg,23,Summer,1,3
2026-03-17,Amlodipine 5mg,15,Summer,1,3
2026-03-17,Azithromycin 500mg,5,Summer,1,3
2026-03-17,Ibuprofen 400mg,7,Summer,1,3
2026-03-17,Zinc Tablets 20mg,10,Summer,1,3
2026-03-17,Multivitamin Complex,9,Summer,1,3
2026-03-17,Folic Acid 5mg,13,Summer,1,3
2026-03-17,Atorvastatin 10mg,15,Summer,1,3
2026-03-17,Levocetirizine 5mg,6,Summer,1,3
2026-03-17,Ranitidine 150mg,22,Summer,1,3
2026-03-17,Diclofenac Gel 30g,6,Summer,1,3
2026-03-17,ORS (Orange Flavor),40,Summer,1,3
2026-03-17,Dolo 650mg,22,Summer,1,3
2026-03-17,Erythromycin 250mg,2,Summer,1,3
2026-03-17,Montelukast 10mg,5,Summer,1,3
2026-03-17,Carbamazepine 200mg,2,Summer,1,3
2026-03-18,Paracetamol 650mg,11,Summer,2,3
2026-03-18,Cetirizine 10mg,10,Summer,2,3
2026-03-18,Amoxicillin 500mg,11,Summer,2,3
2026-03-18,Insulin Glargine 100IU,6,Summer,2,3
2026-03-18,Salbutamol Inhaler,6,Summer,2,3
2026-03-18,Phenytoin 100mg,3,Summer,2,3
2026-03-18,ORS (Oral Rehydration),67,Summer,2,3
2026-03-18,Cough Syrup 100ml,8,Summer,2,3
2026-03-18,Pantoprazole 40mg,26,Summer,2,3
2026-03-18,Metformin 500mg,22,Summer,2,3
2026-03-18,Amlodipine 5mg,9,Summer,2,3
2026-03-18,Azithromycin 500mg,5,Summer,2,3
2026-03-18,Ibuprofen 400mg,15,Summer,2,3
2026-03-18,Zinc Tablets 20mg,7,Summer,2,3
2026-03-18,Multivitamin Complex,6,Summer,2,3
2026-03-18,Folic Acid 5mg,12,Summer,2,3
2026-03-18,Atorvastatin 10mg,12,Summer,2,3
2026-03-18,Levocetirizine 5mg,3,Summer,2,3
2026-03-18,Ranitidine 150mg,12,Summer,2,3
2026-03-18,Diclofenac Gel 30g,10,Summer,2,3
2026-03-18,ORS (Orange Flavor),46,Summer,2,3
2026-03-18,Dolo 650mg,15,Summer,2,3
2026-03-18,Erythromycin 250mg,6,Summer,2,3
2026-03-18,Montelukast 10mg,1,Summer,2,3
2026-03-18,Carbamazepine 200mg,5,Summer,2,3
2026-03-19,Paracetamol 650mg,17,Summer,3,3
2026-03-19,Cetirizine 10mg,14,Summer,3,3
2026-03-19,Amoxicillin 500mg,12,Summer,3,3
2026-03-19,Insulin Glargine 100IU,4,Summer,3,3
2026-03-19,Salbutamol Inhaler,2,Summer,3,3
2026-03-19,Phenytoin 100mg,4,Summer,3,3
2026-03-19,ORS (Oral Rehydration),75,Summer,3,3
2026-03-19,Cough Syrup 100ml,5,Summer,3,3
2026-03-19,Pantoprazole 40mg,25,Summer,3,3
2026-03-19,Metformin 500mg,12,Summer,3,3
2026-03-19,Amlodipine 5mg,17,Summer,3,3
2026-03-19,Azithromycin 500mg,6,Summer,3,3
2026-03-19,Ibuprofen 400mg,6,Summer,3,3
2026-03-19,Zinc Tablets 20mg,10,Summer,3,3
2026-03-19,Multivitamin Complex,13,Summer,3,3
2026-03-19,Folic Acid 5mg,14,Summer,3,3
2026-03-19,Atorvastatin 10mg,4,Summer,3,3
2026-03-19,Levocetirizine 5mg,4,Summer,3,3
2026-03-19,Ranitidine 150mg,10,Summer,3,3
2026-03-19,Diclofenac Gel 30g,7,Summer,3,3
2026-03-19,ORS (Orange Flavor),48,Summer,3,3
2026-03-19,Dolo 650mg,17,Summer,3,3
2026-03-19,Erythromycin 250mg,3,Summer,3,3
2026-03-19,Montelukast 10mg,7,Summer,3,3
2026-03-19,Carbamazepine 200mg,4,Summer,3,3
2026-03-20,Paracetamol 650mg,19,Summer,4,3
2026-03-20,Cetirizine 10mg,11,Summer,4,3
2026-03-20,Amoxicillin 500mg,10,Summer,4,3
2026-03-20,Insulin Glargine 100IU,6,Summer,4,3
2026-03-20,Salbutamol Inhaler,2,Summer,4,3
2026-03-20,Phenytoin 100mg,9,Summer,4,3
2026-03-20,ORS (Oral Rehydration),79,Summer,4,3
2026-03-20,Cough Syrup 100ml,2,Summer,4,3
2026-03-20,Pantoprazole 40mg,27,Summer,4,3
2026-03-20,Metformin 500mg,18,Summer,4,3
2026-03-20,Amlodipine 5mg,18,Summer,4,3
2026-03-20,Azithromycin 500mg,4,Summer,4,3
2026-03-20,Ibuprofen 400mg,7,Summer,4,3
2026-03-20,Zinc Tablets 20mg,9,Summer,4,3
2026-03-20,Multivitamin Complex,13,Summer,4,3
2026-03-20,Folic Acid 5mg,16,Summer,4,3
2026-03-20,Atorvastatin 10mg,16,Summer,4,3
2026-03-20,Levocetirizine 5mg,8,Summer,4,3
2026-03-20,Ranitidine 150mg,19,Summer,4,3
2026-03-20,Diclofenac Gel 30g,6,Summer,4,3
2026-03-20,ORS (Orange Flavor),45,Summer,4,3
2026-03-20,Dolo 650mg,22,Summer,4,3
2026-03-20,Erythromycin 250mg,3,Summer,4,3
2026-03-20,Montelukast 10mg,3,Summer,4,3
2026-03-20,Carbamazepine 200mg,3,Summer,4,3
2026-03-21,Paracetamol 650mg,18,Summer,5,3
2026-03-21,Cetirizine 10mg,18,Summer,5,3
2026-03-21,Amoxicillin 500mg,10,Summer,5,3
2026-03-21,Insulin Glargine 100IU,6,Summer,5,3
2026-03-21,Salbutamol Inhaler,1,Summer,5,3
2026-03-21,Phenytoin 100mg,6,Summer,5,3
2026-03-21,ORS (Oral Rehydration),77,Summer,5,3
2026-03-21,Cough Syrup 100ml,4,Summer,5,3
2026-03-21,Pantoprazole 40mg,32,Summer,5,3
2026-03-21,Metformin 500mg,10,Summer,5,3
2026-03-21,Amlodipine 5mg,17,Summer,5,3
2026-03-21,Azithromycin 500mg,7,Summer,5,3
2026-03-21,Ibuprofen 400mg,10,Summer,5,3
2026-03-21,Zinc Tablets 20mg,9,Summer,5,3
2026-03-21,Multivitamin Complex,6,Summer,5,3
2026-03-21,Folic Acid 5mg,15,Summer,5,3
2026-03-21,Atorvastatin 10mg,11,Summer,5,3
2026-03-21,Levocetirizine 5mg,5,Summer,5,3
2026-03-21,Ranitidine 150mg,22,Summer,5,3
2026-03-21,Diclofenac Gel 30g,4,Summer,5,3
2026-03-21,ORS (Orange Flavor),50,Summer,5,3
2026-03-21,Dolo 650mg,9,Summer,5,3
2026-03-21,Erythromycin 250mg,9,Summer,5,3
2026-03-21,Montelukast 10mg,4,Summer,5,3
2026-03-21,Carbamazepine 200mg,3,Summer,5,3
2026-03-22,Paracetamol 650mg,18,Summer,6,3
2026-03-22,Cetirizine 10mg,9,Summer,6,3
2026-03-22,Amoxicillin 500mg,8,Summer,6,3
2026-03-22,Insulin Glargine 100IU,5,Summer,6,3
2026-03-22,Salbutamol Inhaler,3,Summer,6,3
2026-03-22,Phenytoin 100mg,4,Summer,6,3
2026-03-22,ORS (Oral Rehydration),77,Summer,6,3
2026-03-22,Cough Syrup 100ml,1,Summer,6,3
2026-03-22,Pantoprazole 40mg,22,Summer,6,3
2026-03-22,Metformin 500mg,16,Summer,6,3
2026-03-22,Amlodipine 5mg,15,Summer,6,3
2026-03-22,Azithromycin 500mg,4,Summer,6,3
2026-03-22,Ibuprofen 400mg,9,Summer,6,3
2026-03-22,Zinc Tablets 20mg,12,Summer,6,3
2026-03-22,Multivitamin Complex,20,Summer,6,3
2026-03-22,Folic Acid 5mg,20,Summer,6,3
2026-03-22,Atorvastatin 10mg,9,Summer,6,3
2026-03-22,Levocetirizine 5mg,3,Summer,6,3
2026-03-22,Ranitidine 150mg,25,Summer,6,3
2026-03-22,Diclofenac Gel 30g,5,Summer,6,3
2026-03-22,ORS (Orange Flavor),51,Summer,6,3
2026-03-22,Dolo 650mg,24,Summer,6,3
2026-03-22,Erythromycin 250mg,5,Summer,6,3
2026-03-22,Montelukast 10mg,1,Summer,6,3
2026-03-22,Carbamazepine 200mg,1,Summer,6,3
2026-03-23,Paracetamol 650mg,12,Summer,0,3
2026-03-23,Cetirizine 10mg,9,Summer,0,3
2026-03-23,Amoxicillin 500mg,13,Summer,0,3
2026-03-23,Insulin Glargine 100IU,6,Summer,0,3
2026-03-23,Salbutamol Inhaler,5,Summer,0,3
2026-03-23,Phenytoin 100mg,1,Summer,0,3
2026-03-23,ORS (Oral Rehydration),59,Summer,0,3
2026-03-23,Cough Syrup 100ml,8,Summer,0,3
2026-03-23,Pantoprazole 40mg,29,Summer,0,3
2026-03-23,Metformin 500mg,20,Summer,0,3
2026-03-23,Amlodipine 5mg,17,Summer,0,3
2026-03-23,Azithromycin 500mg,3,Summer,0,3
2026-03-23,Ibuprofen 400mg,14,Summer,0,3
2026-03-23,Zinc Tablets 20mg,10,Summer,0,3
2026-03-23,Multivitamin Complex,10,Summer,0,3
2026-03-23,Folic Acid 5mg,19,Summer,0,3
2026-03-23,Atorvastatin 10mg,5,Summer,0,3
2026-03-23,Levocetirizine 5mg,2,Summer,0,3
2026-03-23,Ranitidine 150mg,16,Summer,0,3
2026-03-23,Diclofenac Gel 30g,8,Summer,0,3
2026-03-23,ORS (Orange Flavor),46,Summer,0,3
2026-03-23,Dolo 650mg,16,Summer,0,3
2026-03-23,Erythromycin 250mg,5,Summer,0,3
2026-03-23,Montelukast 10mg,8,Summer,0,3
2026-03-23,Carbamazepine 200mg,2,Summer,0,3
2026-03-24,Paracetamol 650mg,11,Summer,1,3
2026-03-24,Cetirizine 10mg,10,Summer,1,3
2026-03-24,Amoxicillin 500mg,15,Summer,1,3
2026-03-24,Insulin Glargine 100IU,5,Summer,1,3
2026-03-24,Salbutamol Inhaler,1,Summer,1,3
2026-03-24,Phenytoin 100mg,2,Summer,1,3
2026-03-24,ORS (Oral Rehydration),59,Summer,1,3
2026-03-24,Cough Syrup 100ml,2,Summer,1,3
2026-03-24,Pantoprazole 40mg,20,Summer,1,3
2026-03-24,Metformin 500mg,24,Summer,1,3
2026-03-24,Amlodipine 5mg,18,Summer,1,3
2026-03-24,Azithromycin 500mg,6,Summer,1,3
2026-03-24,Ibuprofen 400mg,10,Summer,1,3
2026-03-24,Zinc Tablets 20mg,5,Summer,1,3
2026-03-24,Multivitamin Complex,12,Summer,1,3
2026-03-24,Folic Acid 5mg,12,Summer,1,3
2026-03-24,Atorvastatin 10mg,13,Summer,1,3
2026-03-24,Levocetirizine 5mg,7,Summer,1,3
2026-03-24,Ranitidine 150mg,22,Summer,1,3
2026-03-24,Diclofenac Gel 30g,6,Summer,1,3
2026-03-24,ORS (Orange Flavor),46,Summer,1,3
2026-03-24,Dolo 650mg,27,Summer,1,3
2026-03-24,Erythromycin 250mg,6,Summer,1,3
2026-03-24,Montelukast 10mg,4,Summer,1,3
2026-03-24,Carbamazepine 200mg,5,Summer,1,3
2026-03-25,Paracetamol 650mg,14,Summer,2,3
2026-03-25,Cetirizine 10mg,11,Summer,2,3
2026-03-25,Amoxicillin 500mg,15,Summer,2,3
2026-03-25,Insulin Glargine 100IU,7,Summer,2,3
2026-03-25,Salbutamol Inhaler,4,Summer,2,3
2026-03-25,Phenytoin 100mg,7,Summer,2,3
2026-03-25,ORS (Oral Rehydration),74,Summer,2,3
2026-03-25,Cough Syrup 100ml,2,Summer,2,3
2026-03-25,Pantoprazole 40mg,20,Summer,2,3
2026-03-25,Metformin 500mg,20,Summer,2,3
2026-03-25,Amlodipine 5mg,14,Summer,2,3
2026-03-25,Azithromycin 500mg,1,Summer,2,3
2026-03-25,Ibuprofen 400mg,3,Summer,2,3
2026-03-25,Zinc Tablets 20mg,9,Summer,2,3
2026-03-25,Multivitamin Complex,17,Summer,2,3
2026-03-25,Folic Acid 5mg,19,Summer,2,3
2026-03-25,Atorvastatin 10mg,11,Summer,2,3
2026-03-25,Levocetirizine 5mg,4,Summer,2,3
2026-03-25,Ranitidine 150mg,13,Summer,2,3
2026-03-25,Diclofenac Gel 30g,5,Summer,2,3
2026-03-25,ORS (Orange Flavor),40,Summer,2,3
2026-03-25,Dolo 650mg,19,Summer,2,3
2026-03-25,Erythromycin 250mg,4,Summer,2,3
2026-03-25,Montelukast 10mg,9,Summer,2,3
2026-03-25,Carbamazepine 200mg,6,Summer,2,3
2026-03-26,Paracetamol 650mg,16,Summer,3,3
2026-03-26,Cetirizine 10mg,8,Summer,3,3
2026-03-26,Amoxicillin 500mg,6,Summer,3,3
2026-03-26,Insulin Glargine 100IU,5,Summer,3,3
2026-03-26,Salbutamol Inhaler,3,Summer,3,3
2026-03-26,Phenytoin 100mg,4,Summer,3,3
2026-03-26,ORS (Oral Rehydration),50,Summer,3,3
2026-03-26,Cough Syrup 100ml,3,Summer,3,3
2026-03-26,Pantoprazole 40mg,24,Summer,3,3
2026-03-26,Metformin 500mg,20,Summer,3,3
2026-03-26,Amlodipine 5mg,10,Summer,3,3
2026-03-26,Azithromycin 500mg,2,Summer,3,3
2026-03-26,Ibuprofen 400mg,7,Summer,3,3
2026-03-26,Zinc Tablets 20mg,14,Summer,3,3
2026-03-26,Multivitamin Complex,12,Summer,3,3
2026-03-26,Folic Acid 5mg,12,Summer,3,3
2026-03-26,Atorvastatin 10mg,11,Summer,3,3
2026-03-26,Levocetirizine 5mg,8,Summer,3,3
2026-03-26,Ranitidine 150mg,21,Summer,3,3
2026-03-26,Diclofenac Gel 30g,8,Summer,3,3
2026-03-26,ORS (Orange Flavor),30,Summer,3,3
2026-03-26,Dolo 650mg,18,Summer,3,3
2026-03-26,Erythromycin 250mg,7,Summer,3,3
2026-03-26,Montelukast 10mg,8,Summer,3,3
2026-03-26,Carbamazepine 200mg,2,Summer,3,3
2026-03-27,Paracetamol 650mg,11,Summer,4,3
2026-03-27,Cetirizine 10mg,10,Summer,4,3
2026-03-27,Amoxicillin 500mg,9,Summer,4,3
2026-03-27,Insulin Glargine 100IU,6,Summer,4,3
2026-03-27,Salbutamol Inhaler,1,Summer,4,3
2026-03-27,Phenytoin 100mg,2,Summer,4,3
2026-03-27,ORS (Oral Rehydration),66,Summer,4,3
2026-03-27,Cough Syrup 100ml,9,Summer,4,3
2026-03-27,Pantoprazole 40mg,19,Summer,4,3
2026-03-27,Metformin 500mg,18,Summer,4,3
2026-03-27,Amlodipine 5mg,17,Summer,4,3
2026-03-27,Azithromycin 500mg,5,Summer,4,3
2026-03-27,Ibuprofen 400mg,6,Summer,4,3
2026-03-27,Zinc Tablets 20mg,9,Summer,4,3
2026-03-27,Multivitamin Complex,15,Summer,4,3
2026-03-27,Folic Acid 5mg,14,Summer,4,3
2026-03-27,Atorvastatin 10mg,10,Summer,4,3
2026-03-27,Levocetirizine 5mg,3,Summer,4,3
2026-03-27,Ranitidine 150mg,27,Summer,4,3
2026-03-27,Diclofenac Gel 30g,5,Summer,4,3
2026-03-27,ORS (Orange Flavor),49,Summer,4,3
2026-03-27,Dolo 650mg,18,Summer,4,3
2026-03-27,Erythromycin 250mg,5,Summer,4,3
2026-03-27,Montelukast 10mg,1,Summer,4,3
2026-03-27,Carbamazepine 200mg,5,Summer,4,3
2026-03-28,Paracetamol 650mg,24,Summer,5,3
2026-03-28,Cetirizine 10mg,7,Summer,5,3
2026-03-28,Amoxicillin 500mg,4,Summer,5,3
2026-03-28,Insulin Glargine 100IU,4,Summer,5,3
2026-03-28,Salbutamol Inhaler,3,Summer,5,3
2026-03-28,Phenytoin 100mg,3,Summer,5,3
2026-03-28,ORS (Oral Rehydration),77,Summer,5,3
2026-03-28,Cough Syrup 100ml,5,Summer,5,3
2026-03-28,Pantoprazole 40mg,30,Summer,5,3
2026-03-28,Metformin 500mg,22,Summer,5,3
2026-03-28,Amlodipine 5mg,14,Summer,5,3
2026-03-28,Azithromycin 500mg,5,Summer,5,3
2026-03-28,Ibuprofen 400mg,11,Summer,5,3
2026-03-28,Zinc Tablets 20mg,9,Summer,5,3
2026-03-28,Multivitamin Complex,12,Summer,5,3
2026-03-28,Folic Acid 5mg,10,Summer,5,3
2026-03-28,Atorvastatin 10mg,11,Summer,5,3
2026-03-28,Levocetirizine 5mg,5,Summer,5,3
2026-03-28,Ranitidine 150mg,14,Summer,5,3
2026-03-28,Diclofenac Gel 30g,7,Summer,5,3
2026-03-28,ORS (Orange Flavor),49,Summer,5,3
2026-03-28,Dolo 650mg,19,Summer,5,3
2026-03-28,Erythromycin 250mg,9,Summer,5,3
2026-03-28,Montelukast 10mg,5,Summer,5,3
2026-03-28,Carbamazepine 200mg,5,Summer,5,3
2026-03-29,Paracetamol 650mg,14,Summer,6,3
2026-03-29,Cetirizine 10mg,9,Summer,6,3
2026-03-29,Amoxicillin 500mg,9,Summer,6,3
2026-03-29,Insulin Glargine 100IU,3,Summer,6,3
2026-03-29,Salbutamol Inhaler,3,Summer,6,3
2026-03-29,Phenytoin 100mg,3,Summer,6,3
2026-03-29,ORS (Oral Rehydration),81,Summer,6,3
2026-03-29,Cough Syrup 100ml,7,Summer,6,3
2026-03-29,Pantoprazole 40mg,26,Summer,6,3
2026-03-29,Metformin 500mg,17,Summer,6,3
2026-03-29,Amlodipine 5mg,22,Summer,6,3
2026-03-29,Azithromycin 500mg,10,Summer,6,3
2026-03-29,Ibuprofen 400mg,9,Summer,6,3
2026-03-29,Zinc Tablets 20mg,11,Summer,6,3
2026-03-29,Multivitamin Complex,11,Summer,6,3
2026-03-29,Folic Acid 5mg,13,Summer,6,3
2026-03-29,Atorvastatin 10mg,10,Summer,6,3
2026-03-29,Levocetirizine 5mg,2,Summer,6,3
2026-03-29,Ranitidine 150mg,17,Summer,6,3
2026-03-29,Diclofenac Gel 30g,8,Summer,6,3
2026-03-29,ORS (Orange Flavor),45,Summer,6,3
2026-03-29,Dolo 650mg,25,Summer,6,3
2026-03-29,Erythromycin 250mg,9,Summer,6,3
2026-03-29,Montelukast 10mg,1,Summer,6,3
2026-03-29,Carbamazepine 200mg,6,Summer,6,3
2026-03-30,Paracetamol 650mg,16,Summer,0,3
2026-03-30,Cetirizine 10mg,12,Summer,0,3
2026-03-30,Amoxicillin 500mg,3,Summer,0,3
2026-03-30,Insulin Glargine 100IU,4,Summer,0,3
2026-03-30,Salbutamol Inhaler,5,Summer,0,3
2026-03-30,Phenytoin 100mg,2,Summer,0,3
2026-03-30,ORS (Oral Rehydration),67,Summer,0,3
2026-03-30,Cough Syrup 100ml,3,Summer,0,3
2026-03-30,Pantoprazole 40mg,27,Summer,0,3
2026-03-30,Metformin 500mg,14,Summer,0,3
2026-03-30,Amlodipine 5mg,11,Summer,0,3
2026-03-30,Azithromycin 500mg,3,Summer,0,3
2026-03-30,Ibuprofen 400mg,5,Summer,0,3
2026-03-30,Zinc Tablets 20mg,9,Summer,0,3
2026-03-30,Multivitamin Complex,11,Summer,0,3
2026-03-30,Folic Acid 5mg,13,Summer,0,3
2026-03-30,Atorvastatin 10mg,8,Summer,0,3
2026-03-30,Levocetirizine 5mg,3,Summer,0,3
2026-03-30,Ranitidine 150mg,15,Summer,0,3
2026-03-30,Diclofenac Gel 30g,5,Summer,0,3
2026-03-30,ORS (Orange Flavor),43,Summer,0,3
2026-03-30,Dolo 650mg,13,Summer,0,3
2026-03-30,Erythromycin 250mg,7,Summer,0,3
2026-03-30,Montelukast 10mg,6,Summer,0,3
2026-03-30,Carbamazepine 200mg,5,Summer,0,3
2026-03-31,Paracetamol 650mg,25,Summer,1,3
2026-03-31,Cetirizine 10mg,16,Summer,1,3
2026-03-31,Amoxicillin 500mg,8,Summer,1,3
2026-03-31,Insulin Glargine 100IU,5,Summer,1,3
2026-03-31,Salbutamol Inhaler,3,Summer,1,3
2026-03-31,Phenytoin 100mg,3,Summer,1,3
2026-03-31,ORS (Oral Rehydration),76,Summer,1,3
2026-03-31,Cough Syrup 100ml,2,Summer,1,3
2026-03-31,Pantoprazole 40mg,22,Summer,1,3
2026-03-31,Metformin 500mg,24,Summer,1,3
2026-03-31,Amlodipine 5mg,13,Summer,1,3
2026-03-31,Azithromycin 500mg,6,Summer,1,3
2026-03-31,Ibuprofen 400mg,8,Summer,1,3
2026-03-31,Zinc Tablets 20mg,8,Summer,1,3
2026-03-31,Multivitamin Complex,16,Summer,1,3
2026-03-31,Folic Acid 5mg,15,Summer,1,3
2026-03-31,Atorvastatin 10mg,9,Summer,1,3
2026-03-31,Levocetirizine 5mg,5,Summer,1,3
2026-03-31,Ranitidine 150mg,22,Summer,1,3
2026-03-31,Diclofenac Gel 30g,8,Summer,1,3
2026-03-31,ORS (Orange Flavor),38,Summer,1,3
2026-03-31,Dolo 650mg,12,Summer,1,3
2026-03-31,Erythromycin 250mg,8,Summer,1,3
2026-03-31,Montelukast 10mg,4,Summer,1,3
2026-03-31,Carbamazepine 200mg,4,Summer,1,3
2026-04-01,Paracetamol 650mg,20,Summer,2,4
2026-04-01,Cetirizine 10mg,9,Summer,2,4
2026-04-01,Amoxicillin 500mg,5,Summer,2,4
2026-04-01,Insulin Glargine 100IU,5,Summer,2,4
2026-04-01,Salbutamol Inhaler,2,Summer,2,4
2026-04-01,Phenytoin 100mg,2,Summer,2,4
2026-04-01,ORS (Oral Rehydration),72,Summer,2,4
2026-04-01,Cough Syrup 100ml,4,Summer,2,4
2026-04-01,Pantoprazole 40mg,23,Summer,2,4
2026-04-01,Metformin 500mg,16,Summer,2,4
2026-04-01,Amlodipine 5mg,22,Summer,2,4
2026-04-01,Azithromycin 500mg,5,Summer,2,4
2026-04-01,Ibuprofen 400mg,6,Summer,2,4
2026-04-01,Zinc Tablets 20mg,11,Summer,2,4
2026-04-01,Multivitamin Complex,14,Summer,2,4
2026-04-01,Folic Acid 5mg,15,Summer,2,4
2026-04-01,Atorvastatin 10mg,18,Summer,2,4
2026-04-01,Levocetirizine 5mg,2,Summer,2,4
2026-04-01,Ranitidine 150mg,14,Summer,2,4
2026-04-01,Diclofenac Gel 30g,11,Summer,2,4
2026-04-01,ORS (Orange Flavor),43,Summer,2,4
2026-04-01,Dolo 650mg,21,Summer,2,4
